Name,Weekly.rank,Peak.position,Weeks.on.chart,Week,Acousticness,Danceability,Duration,Energy,Explicit,Instrumentalness,Loudness,Mode,Popularity,Speechiness,Tempo,Valence
Born This Way,1,1.0,6.0,2011-03-28,0.0037,0.586,260253,0.827,0,0.0,-5.102,1,52,0.15,123.905,0.508
E.T.,1,1.0,7.0,2011-04-04,0.0213,0.603,206373,0.872,0,0.0,-5.404,0,66,0.0792,150.104,0.691
E.T.,1,1.0,8.0,2011-04-11,0.0213,0.603,206373,0.872,0,0.0,-5.404,0,66,0.0792,150.104,0.691
E.T.,1,1.0,9.0,2011-04-18,0.0213,0.603,206373,0.872,0,0.0,-5.404,0,66,0.0792,150.104,0.691
E.T.,2,1.0,10.0,2011-04-25,0.0213,0.603,206373,0.872,0,0.0,-5.404,0,66,0.0792,150.104,0.691
E.T.,1,1.0,1.0,2011-05-02,0.0213,0.603,206373,0.872,0,0.0,-5.404,0,66,0.0792,150.104,0.691
E.T.,1,1.0,2.0,2011-05-09,0.0213,0.603,206373,0.872,0,0.0,-5.404,0,66,0.0792,150.104,0.691
Rolling In The Deep,1,1.0,8.0,2011-05-16,0.131,0.729,228293,0.756,0,0.0,-5.119,1,75,0.0294,104.945,0.522
Rolling In The Deep,1,1.0,9.0,2011-05-23,0.131,0.729,228293,0.756,0,0.0,-5.119,1,75,0.0294,104.945,0.522
Rolling In The Deep,1,1.0,0.0,2011-05-30,0.131,0.729,228293,0.756,0,0.0,-5.119,1,75,0.0294,104.945,0.522
Rolling In The Deep,1,1.0,1.0,2011-06-06,0.131,0.729,228293,0.756,0,0.0,-5.119,1,75,0.0294,104.945,0.522
Rolling In The Deep,1,1.0,2.0,2011-06-13,0.131,0.729,228293,0.756,0,0.0,-5.119,1,75,0.0294,104.945,0.522
Rolling In The Deep,1,1.0,3.0,2011-06-20,0.131,0.729,228293,0.756,0,0.0,-5.119,1,75,0.0294,104.945,0.522
Rolling In The Deep,1,1.0,4.0,2011-06-27,0.131,0.729,228293,0.756,0,0.0,-5.119,1,75,0.0294,104.945,0.522
Give Me Everything,1,1.0,3.0,2011-07-04,0.185,0.672,256133,0.933,0,1.69e-06,-3.232,1,0,0.167,129.02,0.524
Give Me Everything,2,1.0,14.0,2011-07-11,0.185,0.672,256133,0.933,0,1.69e-06,-3.232,1,0,0.167,129.02,0.524
Give Me Everything,2,1.0,15.0,2011-07-18,0.185,0.672,256133,0.933,0,1.69e-06,-3.232,1,0,0.167,129.02,0.524
Give Me Everything,2,1.0,16.0,2011-07-25,0.185,0.672,256133,0.933,0,1.69e-06,-3.232,1,0,0.167,129.02,0.524
Give Me Everything,3,1.0,17.0,2011-08-01,0.185,0.672,256133,0.933,0,1.69e-06,-3.232,1,0,0.167,129.02,0.524
Super Bass,3,3.0,14.0,2011-08-08,0.3,0.717,200013,0.864,1,2.33e-06,-4.317,1,53,0.215,127.022,0.677
Super Bass,3,3.0,15.0,2011-08-15,0.3,0.717,200013,0.864,1,2.33e-06,-4.317,1,53,0.215,127.022,0.677
Super Bass,4,3.0,16.0,2011-08-22,0.3,0.717,200013,0.864,1,2.33e-06,-4.317,1,53,0.215,127.022,0.677
She Will,3,,,2011-08-29,0.000402,0.364,305840,0.841,1,0.0,-4.831,1,65,0.119,100.14,0.0837
Pumped Up Kicks,3,3.0,18.0,2011-09-05,0.145,0.733,239600,0.71,0,0.115,-5.849,0,6,0.0292,127.975,0.965
Someone Like You,1,1.0,9.0,2011-09-12,0.892,0.559,285040,0.33,0,0.0,-8.251,1,79,0.0285,135.109,0.285
Someone Like You,2,1.0,10.0,2011-09-19,0.892,0.559,285040,0.33,0,0.0,-8.251,1,79,0.0285,135.109,0.285
Someone Like You,2,1.0,11.0,2011-09-26,0.892,0.559,285040,0.33,0,0.0,-8.251,1,79,0.0285,135.109,0.285
Someone Like You,2,1.0,12.0,2011-10-03,0.892,0.559,285040,0.33,0,0.0,-8.251,1,79,0.0285,135.109,0.285
Someone Like You,1,1.0,3.0,2011-10-10,0.892,0.559,285040,0.33,0,0.0,-8.251,1,79,0.0285,135.109,0.285
Someone Like You,1,1.0,4.0,2011-10-17,0.892,0.559,285040,0.33,0,0.0,-8.251,1,79,0.0285,135.109,0.285
Someone Like You,1,1.0,5.0,2011-10-24,0.892,0.559,285040,0.33,0,0.0,-8.251,1,79,0.0285,135.109,0.285
Someone Like You,1,1.0,6.0,2011-10-31,0.892,0.559,285040,0.33,0,0.0,-8.251,1,79,0.0285,135.109,0.285
We Found Love,1,1.0,6.0,2011-11-07,0.025,0.734,215227,0.766,0,0.00138,-4.485,1,1,0.0383,127.986,0.6
We Found Love,1,1.0,7.0,2011-11-14,0.025,0.734,215227,0.766,0,0.00138,-4.485,1,1,0.0383,127.986,0.6
We Found Love,1,1.0,8.0,2011-11-21,0.025,0.734,215227,0.766,0,0.00138,-4.485,1,1,0.0383,127.986,0.6
We Found Love,1,1.0,9.0,2011-11-28,0.025,0.734,215227,0.766,0,0.00138,-4.485,1,1,0.0383,127.986,0.6
We Found Love,1,1.0,0.0,2011-12-05,0.025,0.734,215227,0.766,0,0.00138,-4.485,1,1,0.0383,127.986,0.6
We Found Love,1,1.0,1.0,2011-12-12,0.025,0.734,215227,0.766,0,0.00138,-4.485,1,1,0.0383,127.986,0.6
We Found Love,1,1.0,2.0,2011-12-19,0.025,0.734,215227,0.766,0,0.00138,-4.485,1,1,0.0383,127.986,0.6
We Found Love,1,1.0,3.0,2011-12-26,0.025,0.734,215227,0.766,0,0.00138,-4.485,1,1,0.0383,127.986,0.6
Sexy And I Know It,1,1.0,7.0,2012-01-02,0.1,0.707,199480,0.861,0,0.0,-4.225,1,15,0.316,130.021,0.795
Sexy And I Know It,1,1.0,8.0,2012-01-09,0.1,0.707,199480,0.861,0,0.0,-4.225,1,15,0.316,130.021,0.795
We Found Love,1,1.0,6.0,2012-01-16,0.025,0.734,215227,0.766,0,0.00138,-4.485,1,1,0.0383,127.986,0.6
We Found Love,1,1.0,7.0,2012-01-23,0.025,0.734,215227,0.766,0,0.00138,-4.485,1,1,0.0383,127.986,0.6
Set Fire To The Rain,1,1.0,1.0,2012-01-30,0.00382,0.61,241693,0.683,0,1.79e-06,-3.879,0,75,0.0253,108.003,0.466
Set Fire To The Rain,1,1.0,2.0,2012-02-06,0.00382,0.61,241693,0.683,0,1.79e-06,-3.879,0,75,0.0253,108.003,0.466
Set Fire To The Rain,2,1.0,23.0,2012-02-13,0.00382,0.61,241693,0.683,0,1.79e-06,-3.879,0,75,0.0253,108.003,0.466
Set Fire To The Rain,2,1.0,24.0,2012-02-20,0.00382,0.61,241693,0.683,0,1.79e-06,-3.879,0,75,0.0253,108.003,0.466
Part Of Me,1,1.0,1.0,2012-02-27,0.000417,0.678,216160,0.918,0,0.0,-4.63,1,71,0.0355,130.028,0.769
Set Fire To The Rain,2,1.0,26.0,2012-03-05,0.00382,0.61,241693,0.683,0,1.79e-06,-3.879,0,75,0.0253,108.003,0.466
Set Fire To The Rain,3,1.0,27.0,2012-03-12,0.00382,0.61,241693,0.683,0,1.79e-06,-3.879,0,75,0.0253,108.003,0.466
Set Fire To The Rain,3,1.0,28.0,2012-03-19,0.00382,0.61,241693,0.683,0,1.79e-06,-3.879,0,75,0.0253,108.003,0.466
Glad You Came,3,3.0,10.0,2012-03-26,0.0319,0.722,197936,0.851,0,0.0,-3.873,0,73,0.0639,126.885,0.452
Glad You Came,3,3.0,11.0,2012-04-02,0.0319,0.722,197936,0.851,0,0.0,-3.873,0,73,0.0639,126.885,0.452
Boyfriend,2,,,2012-04-09,0.0358,0.717,171333,0.55,0,0.00196,-6.019,0,27,0.0521,96.976,0.332
Somebody That I Used To Know,2,2.0,14.0,2012-04-16,0.544,0.865,245755,0.511,0,9.92e-05,-6.983,1,32,0.0362,129.057,0.774
Somebody That I Used To Know,1,1.0,5.0,2012-04-23,0.544,0.865,245755,0.511,0,9.92e-05,-6.983,1,32,0.0362,129.057,0.774
Somebody That I Used To Know,1,1.0,6.0,2012-04-30,0.544,0.865,245755,0.511,0,9.92e-05,-6.983,1,32,0.0362,129.057,0.774
Somebody That I Used To Know,1,1.0,7.0,2012-05-07,0.544,0.865,245755,0.511,0,9.92e-05,-6.983,1,32,0.0362,129.057,0.774
Somebody That I Used To Know,1,1.0,8.0,2012-05-14,0.544,0.865,245755,0.511,0,9.92e-05,-6.983,1,32,0.0362,129.057,0.774
Somebody That I Used To Know,1,1.0,9.0,2012-05-21,0.544,0.865,245755,0.511,0,9.92e-05,-6.983,1,32,0.0362,129.057,0.774
Somebody That I Used To Know,1,1.0,0.0,2012-05-28,0.544,0.865,245755,0.511,0,9.92e-05,-6.983,1,32,0.0362,129.057,0.774
Somebody That I Used To Know,1,1.0,1.0,2012-06-04,0.544,0.865,245755,0.511,0,9.92e-05,-6.983,1,32,0.0362,129.057,0.774
Somebody That I Used To Know,1,1.0,2.0,2012-06-11,0.544,0.865,245755,0.511,0,9.92e-05,-6.983,1,32,0.0362,129.057,0.774
Call Me Maybe,1,1.0,6.0,2012-06-18,0.0106,0.782,193853,0.573,0,2.82e-06,-6.558,1,55,0.0382,120.005,0.658
Call Me Maybe,1,1.0,7.0,2012-06-25,0.0106,0.782,193853,0.573,0,2.82e-06,-6.558,1,55,0.0382,120.005,0.658
Call Me Maybe,1,1.0,8.0,2012-07-02,0.0106,0.782,193853,0.573,0,2.82e-06,-6.558,1,55,0.0382,120.005,0.658
Call Me Maybe,1,1.0,9.0,2012-07-09,0.0106,0.782,193853,0.573,0,2.82e-06,-6.558,1,55,0.0382,120.005,0.658
Call Me Maybe,1,1.0,0.0,2012-07-16,0.0106,0.782,193853,0.573,0,2.82e-06,-6.558,1,55,0.0382,120.005,0.658
Call Me Maybe,1,1.0,1.0,2012-07-23,0.0106,0.782,193853,0.573,0,2.82e-06,-6.558,1,55,0.0382,120.005,0.658
Call Me Maybe,1,1.0,2.0,2012-07-30,0.0106,0.782,193853,0.573,0,2.82e-06,-6.558,1,55,0.0382,120.005,0.658
Call Me Maybe,1,1.0,3.0,2012-08-06,0.0106,0.782,193853,0.573,0,2.82e-06,-6.558,1,55,0.0382,120.005,0.658
Call Me Maybe,1,1.0,4.0,2012-08-13,0.0106,0.782,193853,0.573,0,2.82e-06,-6.558,1,55,0.0382,120.005,0.658
Whistle,1,1.0,3.0,2012-08-20,0.0208,0.747,224653,0.937,0,0.0,-5.746,1,40,0.0453,103.976,0.739
We Are Never Ever Getting Back Together,1,1.0,2.0,2012-08-27,0.00934,0.526,191880,0.682,0,1.87e-05,-5.841,1,59,0.158,172.095,0.755
We Are Never Ever Getting Back Together,1,1.0,3.0,2012-09-03,0.00934,0.526,191880,0.682,0,1.87e-05,-5.841,1,59,0.158,172.095,0.755
Whistle,1,1.0,6.0,2012-09-10,0.0208,0.747,224653,0.937,0,0.0,-5.746,1,40,0.0453,103.976,0.739
We Are Never Ever Getting Back Together,1,1.0,5.0,2012-09-17,0.00934,0.526,191880,0.682,0,1.87e-05,-5.841,1,59,0.158,172.095,0.755
One More Night,1,1.0,3.0,2012-09-24,0.0711,0.711,219493,0.807,0,0.0,-3.525,0,3,0.0327,93.002,0.652
One More Night,1,1.0,4.0,2012-10-01,0.0711,0.711,219493,0.807,0,0.0,-3.525,0,3,0.0327,93.002,0.652
One More Night,1,1.0,5.0,2012-10-08,0.0711,0.711,219493,0.807,0,0.0,-3.525,0,3,0.0327,93.002,0.652
One More Night,1,1.0,6.0,2012-10-15,0.0711,0.711,219493,0.807,0,0.0,-3.525,0,3,0.0327,93.002,0.652
One More Night,1,1.0,7.0,2012-10-22,0.0711,0.711,219493,0.807,0,0.0,-3.525,0,3,0.0327,93.002,0.652
One More Night,1,1.0,8.0,2012-10-29,0.0711,0.711,219493,0.807,0,0.0,-3.525,0,3,0.0327,93.002,0.652
One More Night,1,1.0,9.0,2012-11-05,0.0711,0.711,219493,0.807,0,0.0,-3.525,0,3,0.0327,93.002,0.652
One More Night,1,1.0,0.0,2012-11-12,0.0711,0.711,219493,0.807,0,0.0,-3.525,0,3,0.0327,93.002,0.652
One More Night,1,1.0,1.0,2012-11-19,0.0711,0.711,219493,0.807,0,0.0,-3.525,0,3,0.0327,93.002,0.652
Diamonds,1,1.0,8.0,2012-11-26,0.00121,0.559,225147,0.709,0,0.0,-4.928,0,1,0.0469,91.937,0.388
Diamonds,1,1.0,9.0,2012-12-03,0.00121,0.559,225147,0.709,0,0.0,-4.928,0,1,0.0469,91.937,0.388
Diamonds,1,1.0,0.0,2012-12-10,0.00121,0.559,225147,0.709,0,0.0,-4.928,0,1,0.0469,91.937,0.388
Locked Out Of Heaven,1,1.0,0.0,2012-12-17,0.049,0.726,233478,0.698,0,0.0,-4.165,1,25,0.0431,143.994,0.867
Locked Out Of Heaven,1,1.0,1.0,2012-12-24,0.049,0.726,233478,0.698,0,0.0,-4.165,1,25,0.0431,143.994,0.867
Locked Out Of Heaven,1,1.0,2.0,2012-12-31,0.049,0.726,233478,0.698,0,0.0,-4.165,1,25,0.0431,143.994,0.867
Locked Out Of Heaven,1,1.0,3.0,2013-01-07,0.049,0.726,233478,0.698,0,0.0,-4.165,1,25,0.0431,143.994,0.867
Locked Out Of Heaven,1,1.0,4.0,2013-01-14,0.049,0.726,233478,0.698,0,0.0,-4.165,1,25,0.0431,143.994,0.867
Locked Out Of Heaven,1,1.0,5.0,2013-01-21,0.049,0.726,233478,0.698,0,0.0,-4.165,1,25,0.0431,143.994,0.867
Locked Out Of Heaven,2,1.0,16.0,2013-01-28,0.049,0.726,233478,0.698,0,0.0,-4.165,1,25,0.0431,143.994,0.867
Locked Out Of Heaven,2,1.0,17.0,2013-02-04,0.049,0.726,233478,0.698,0,0.0,-4.165,1,25,0.0431,143.994,0.867
Locked Out Of Heaven,2,1.0,18.0,2013-02-11,0.049,0.726,233478,0.698,0,0.0,-4.165,1,25,0.0431,143.994,0.867
Locked Out Of Heaven,2,1.0,19.0,2013-02-18,0.049,0.726,233478,0.698,0,0.0,-4.165,1,25,0.0431,143.994,0.867
Stay,3,3.0,2.0,2013-02-25,0.945,0.621,240707,0.31,0,6.12e-05,-10.164,0,17,0.0283,111.893,0.125
When I Was Your Man,3,3.0,10.0,2013-03-04,0.932,0.612,213827,0.28,0,0.0,-8.648,1,22,0.0434,72.795,0.387
When I Was Your Man,3,3.0,11.0,2013-03-11,0.932,0.612,213827,0.28,0,0.0,-8.648,1,22,0.0434,72.795,0.387
When I Was Your Man,3,3.0,12.0,2013-03-18,0.932,0.612,213827,0.28,0,0.0,-8.648,1,22,0.0434,72.795,0.387
When I Was Your Man,3,3.0,13.0,2013-03-25,0.932,0.612,213827,0.28,0,0.0,-8.648,1,22,0.0434,72.795,0.387
Suit & Tie,3,3.0,11.0,2013-04-01,0.103,0.795,326280,0.596,1,0.0,-3.799,0,67,0.219,101.985,0.357
When I Was Your Man,2,2.0,15.0,2013-04-08,0.932,0.612,213827,0.28,0,0.0,-8.648,1,22,0.0434,72.795,0.387
When I Was Your Man,1,1.0,6.0,2013-04-15,0.932,0.612,213827,0.28,0,0.0,-8.648,1,22,0.0434,72.795,0.387
When I Was Your Man,3,1.0,17.0,2013-04-22,0.932,0.612,213827,0.28,0,0.0,-8.648,1,22,0.0434,72.795,0.387
When I Was Your Man,4,1.0,18.0,2013-04-29,0.932,0.612,213827,0.28,0,0.0,-8.648,1,22,0.0434,72.795,0.387
Stay,3,3.0,12.0,2013-05-06,0.945,0.621,240707,0.31,0,6.12e-05,-10.164,0,17,0.0283,111.893,0.125
Mirrors,3,3.0,12.0,2013-05-13,0.234,0.574,484147,0.512,0,0.0,-6.664,0,77,0.0503,76.899,0.512
Mirrors,3,3.0,13.0,2013-05-20,0.234,0.574,484147,0.512,0,0.0,-6.664,0,77,0.0503,76.899,0.512
Mirrors,3,3.0,14.0,2013-05-27,0.234,0.574,484147,0.512,0,0.0,-6.664,0,77,0.0503,76.899,0.512
Mirrors,3,3.0,15.0,2013-06-03,0.234,0.574,484147,0.512,0,0.0,-6.664,0,77,0.0503,76.899,0.512
Mirrors,2,2.0,16.0,2013-06-10,0.234,0.574,484147,0.512,0,0.0,-6.664,0,77,0.0503,76.899,0.512
Blurred Lines,1,1.0,8.0,2013-06-17,0.00355,0.848,263827,0.615,0,6.12e-06,-4.859,1,31,0.0383,120.002,0.824
Blurred Lines,1,1.0,9.0,2013-06-24,0.00355,0.848,263827,0.615,0,6.12e-06,-4.859,1,31,0.0383,120.002,0.824
Blurred Lines,1,1.0,0.0,2013-07-01,0.00355,0.848,263827,0.615,0,6.12e-06,-4.859,1,31,0.0383,120.002,0.824
Blurred Lines,1,1.0,1.0,2013-07-08,0.00355,0.848,263827,0.615,0,6.12e-06,-4.859,1,31,0.0383,120.002,0.824
Blurred Lines,1,1.0,2.0,2013-07-15,0.00355,0.848,263827,0.615,0,6.12e-06,-4.859,1,31,0.0383,120.002,0.824
Blurred Lines,1,1.0,3.0,2013-07-22,0.00355,0.848,263827,0.615,0,6.12e-06,-4.859,1,31,0.0383,120.002,0.824
Blurred Lines,1,1.0,4.0,2013-07-29,0.00355,0.848,263827,0.615,0,6.12e-06,-4.859,1,31,0.0383,120.002,0.824
Blurred Lines,1,1.0,5.0,2013-08-05,0.00355,0.848,263827,0.615,0,6.12e-06,-4.859,1,31,0.0383,120.002,0.824
Blurred Lines,1,1.0,6.0,2013-08-12,0.00355,0.848,263827,0.615,0,6.12e-06,-4.859,1,31,0.0383,120.002,0.824
Blurred Lines,1,1.0,7.0,2013-08-19,0.00355,0.848,263827,0.615,0,6.12e-06,-4.859,1,31,0.0383,120.002,0.824
Blurred Lines,1,1.0,8.0,2013-08-26,0.00355,0.848,263827,0.615,0,6.12e-06,-4.859,1,31,0.0383,120.002,0.824
Blurred Lines,1,1.0,9.0,2013-09-02,0.00355,0.848,263827,0.615,0,6.12e-06,-4.859,1,31,0.0383,120.002,0.824
Roar,1,1.0,4.0,2013-09-09,0.00487,0.554,223546,0.772,0,6.6e-06,-4.821,0,78,0.0418,179.984,0.455
Roar,1,1.0,5.0,2013-09-16,0.00487,0.554,223546,0.772,0,6.6e-06,-4.821,0,78,0.0418,179.984,0.455
Wrecking Ball,1,1.0,4.0,2013-09-23,0.407,0.53,221360,0.422,0,0.0,-6.262,1,76,0.0342,119.964,0.349
Wrecking Ball,1,1.0,5.0,2013-09-30,0.407,0.53,221360,0.422,0,0.0,-6.262,1,76,0.0342,119.964,0.349
Roar,2,1.0,8.0,2013-10-07,0.00487,0.554,223546,0.772,0,6.6e-06,-4.821,0,78,0.0418,179.984,0.455
Roar,2,1.0,9.0,2013-10-14,0.00487,0.554,223546,0.772,0,6.6e-06,-4.821,0,78,0.0418,179.984,0.455
Wrecking Ball,2,1.0,8.0,2013-10-21,0.407,0.53,221360,0.422,0,0.0,-6.262,1,76,0.0342,119.964,0.349
Roar,2,1.0,11.0,2013-10-28,0.00487,0.554,223546,0.772,0,6.6e-06,-4.821,0,78,0.0418,179.984,0.455
Roar,2,1.0,12.0,2013-11-04,0.00487,0.554,223546,0.772,0,6.6e-06,-4.821,0,78,0.0418,179.984,0.455
Wrecking Ball,2,1.0,11.0,2013-11-11,0.407,0.53,221360,0.422,0,0.0,-6.262,1,76,0.0342,119.964,0.349
The Monster,2,2.0,2.0,2013-11-18,0.0525,0.781,250189,0.853,1,0.0,-3.68,0,59,0.0715,110.049,0.624
The Monster,2,2.0,3.0,2013-11-25,0.0525,0.781,250189,0.853,1,0.0,-3.68,0,59,0.0715,110.049,0.624
The Monster,2,2.0,4.0,2013-12-02,0.0525,0.781,250189,0.853,1,0.0,-3.68,0,59,0.0715,110.049,0.624
Wrecking Ball,1,1.0,5.0,2013-12-09,0.407,0.53,221360,0.422,0,0.0,-6.262,1,76,0.0342,119.964,0.349
The Monster,1,1.0,6.0,2013-12-16,0.0525,0.781,250189,0.853,1,0.0,-3.68,0,59,0.0715,110.049,0.624
The Monster,1,1.0,7.0,2013-12-23,0.0525,0.781,250189,0.853,1,0.0,-3.68,0,59,0.0715,110.049,0.624
The Monster,1,1.0,8.0,2013-12-30,0.0525,0.781,250189,0.853,1,0.0,-3.68,0,59,0.0715,110.049,0.624
The Monster,1,1.0,9.0,2014-01-06,0.0525,0.781,250189,0.853,1,0.0,-3.68,0,59,0.0715,110.049,0.624
Counting Stars,2,2.0,29.0,2014-01-13,0.0654,0.664,257280,0.705,0,0.0,-4.972,0,53,0.0382,122.016,0.477
